headline,is_spam
"@Wiz_Khalia_ , foreal aint no RING . but nawh niggers aint DUMB why would I fuck with him like that =/ he cool thats all . #teamChill",5
"RT @tayyoung_: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259495988",5
"TIL there's a white British DJ called ""Joey Negro"" and I'm very depressed",5
Stupid fools working in a hotel playing a dumb nigger white trash keep it up loser Karma is a bitch nothing before it’s time fools keep playing your nigger shit fuck faces beggars jealousy hating ass niggers white trash,5
@2FXGGYWXTXT you big dumb fuck coconut nigger volcano jumping bitch,5
"And they go ""you have to say nigguh not nigger or they'll kick your ass"" shut the fuck up dumb fucks. Ugh..",5
"I agree bitch should hang haself from a tree @flyboyenzo910: ""@tayyoung_: FUCK OBAMA, dumb ass nigger""- &lt;&lt;&lt;&lt; this trick should #killherself",5
"this dumb bitch RT “@Fuck_Dev: Fuck outta here Zoey 101 ""@tayyoung_: FUCK OBAMA, dumb ass nigger""”",5
Thank you Sir. This piece was so raw with deep meaning. You spoke one but I heard you twice. Ever since ur from first piece I read I have always looked forward for more. U are going higher every day. God bless you,5
"fuck you, dumb bitch. next time you wanna talk shit, don't fucking back away when I square up. you fucking dirty nigger.",5
“@Gaucherhockey24: Bruins lost to a dumb cotton picking purple dicked Nigger!!!! #CHOICE!!!!!” sheesh. IGNORANT as fuck,5
"“@MoneyandMary: lol .. you mad ?? RT @tayyoung_: FUCK OBAMA, dumb ass nigger” lol what you mad for brah",5
@GDKJordie out your fucking arm you dumb fucking nigger get the fuck out of you low life fucking faggot have fun in hell mother fucker,5
Steak our culture but hate us call us dumb niggers kill us but love every magical part about us. White folk dumb as fuck and backwards,5
"Eat a fuckin dick cracker “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
As soon as I get on cod.. *fuckin nigger! What do you for a living poor boy? *i have a fiancé not a gf dumb fuck!,5
"“@DoItLikeKayla: ""@tayyoung_: FUCK OBAMA, dumb ass nigger"" are you mad ?” You're like 12 years old , go play with your barbies",5
"@LewisHamilton you could dump your sponsors &amp; start racing for another brand, after they were linked to slavery in the past! But you wont do that cos black lives only matter to people like you when it doesn't cost anything Practice what you preach, yo",5
Woken is the past tense of woke. There is nothing in the dictionary stating it has anything to do with black people. My suggestion for you is to look up imbecile.,5
"So you're fired up. And ready to go huh? “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
RT @WORLDSHIPHOP: RT if you still hate this nigga ð https://t.co/dnuiVHBfS1,5
fuck boosie hes a dumb ass nigger just like all black people,5
"Matrilineal is much too strong as there are no lineages. More 'matrilateral' & only a tendency. Huge lit on this subject. More important point: No lineages = No tribes! These were dissolved into what one White writer called ""the general Negro character"" by early 19thC",5
@BrianRogers101 @I_AmBruno lol I didn't TRY to say anything I DID say it you dumb fuck nigger,5
We need to begin the process of seperating BLACK PEOPLE and NIGGERS. Black folk state tha TRUTH. NIGGERS say random DUMB SHIT. FUCK 'Em!!!,5
“@VineHockeyHits: Lucic dodges a bullet https://vine.co/v/hQPMJp0pZdU” Subban is such a dirty hitter jumping into people you dumb nigger fuck,5
Loool RT @LemmySODMG: With condom sha RT ImFunkyDee: Fuck a dumb Nigger....,5
"Haha she's mad, RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"Cause I hate to break it to them, I'm gettin called nigga or nigger regardless if we say it or not soooo fuck you dumb ass nigga",5
What have you learnt from past history? If you had learnt anything then you would understand why we need movements like Black Lives Matter. Enjoy your bubble of ignorance while it lasts,5
@Lynch_NIGGERs dumb as Fuck,5
"Fuck you Ms. Souza you stupid ass nigger, I'm gonna bug out when I see your dumb ass",5
Throughout history white people have been violently disgusting everywhere but they love calling black people violent niggers,5
Hello sir how are u I jst ur all video I never miss any of your video I have one question does Samsung galaxy m31s support 5G or it's still 4g and when you will upload the unboxing video of Samsung galaxy m31s love you sir from Orissa Rourkela first tweet pick it up,5
"The City of Detroit has a population of only about 670,000. This past weekend, we had 33 shootings, with 7 fatalities. I have as of yet, to hear anything from Black Lives Matter.",5
«@JaNearCumsFirst Niggers be dumb as fuck. Lol»,5
#GOPHate -&gt; RT @_Jo_sh Fuck Obama! Dumb nigger. Bullshit electric cars. #Politicaltweet - #p2 #tcot,5
you hella a dumb nigger. But I fuck with you. Emojis kinda fruity tho. That's sus af. Also you a hoe and fifa game no types of a1,5
Y the fuck hoe ass got that dumb ass voice mail gets me every time ..I b like hello hello ..change that shit nigger @A_Humble_Ngga,5
"I say fuck that flipper, talking bout she saved, and look at this dumb ass nigger, talking about he engaged.",5
@Blush_breezy @BLACK_MOMBAAA haha dis nigger disgusting,5
"Yeah CT is more classist, if u are within a certain tax bracket, it's undetectable... unfortunately classism &amp; racism go hand in hand, cos those that don't earn a lot happen to be black or colored &amp; if u walk in as a black person unapologetic &amp; u know ur rights, ungabafusegisa!!!",5
@DemetriGoinHam @Hiler78 haha funny things I never talked shit about my friends just your dumb ass you wanna be nigger now get the fuck out!,5
Most disgusting thing in the world is hearing lil white girls say nigger as an insult to a grown black man. The fuck is wrong witchu.,5
"God damned nigger mayor of DC is a viscous, stoopid, CUNT. Totally ugly, and DUMB. Fuck her. Let's see how her town does tonight. Yeah, she painted the street: ""BLM"" (Except they don't), at least not cunt whores' like her. Who destroys tonight, destroys HER!",5
"@tayyoung_: FUCK OBAMA, dumb ass nigger&lt;&lt;&lt;&lt;&lt;&lt;this female hea! Grow Up Pls! 2terms :)",5
"@BomacBrian You a lame ass nigger for talking about Spence like that. That shit ain’t cool. We love Bud, but when you say dumb shit, it turns folk against your fighter. Shut the fuck up and get that Jew (Bob Arum) to make the fight.",5
This nigga Reub has some of the worst communication skills ð¤¦ð¾ââï¸,5
"I pray that Jesus enters your cold heart and makes you color blind to race! God bless you!!! RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"i was in middle school? i think, so i just wasnt as critical, but even now I'll watch some 12ep harem shit and give it a 5 on MAL just cause it wasnt bad enough to make me drop it completely. couldnt watch anything past season 1 though",5
The loser kind. The lazy ones . There are many successful black people including a black president. Stop the victim mentality and make your life matter. Nobody owes anything to anyone. Stop living in the past.,5
"LMAO “@JahFamouslife: FUCK YOU BITCH RT @tayyoung_: FUCK OBAMA, dumb ass nigger”",5
dumb ass niggers with Jesus pieces. HILARIOUS.. fuck Jesus.,5
"@CabiTaylor: All my niggers look rich as fuck You sound dumb ass hell, kid.",5
"U mean President Obama? ""@Countryboi567: Lol “@DaBlueprint Pissed? RT @JRojo1212: The sorrow RT @Colton_Zappe: Fuck that dumb nigger Obama”""",5
"DEAD Ctfu ""@_africanaBOSS: BITCH LOSE WEIGHT RT @tayyoung_: FUCK OBAMA, dumb ass nigger""",5
Fuck you dumb nigger @BarackObama you should do the fucking pipeline you worthless shit,5
@sharellmariee Why the fuck would he do it then dumb nigger,5
"@_ItsMik3y @JvstinPerry @Pisces_Geek You two are ignorant dumb fucks. he didn't call anyone a nigger, its movie names with nigga.",5
That's pretty much the entire deal with CAS. Fans made beautiful makeup that considers what looks good on all skin tones. Vanilla makeup looks like a toddler drew up and looks god awful on anything past slightly tan,5
"Guy just said ""black niggers are disgusting and should go back to africa""....smh I'm very disturbed by this statment.",5
"Haha isn't route running part of the position? People are dumb. But fuck edelman! He just looks like he says ""nigger"" in the locker room to Josh Gordon and made that nigga go back to smoking weed.",5
"RT ignorance... “@tayyoung_: FUCK OBAMA, dumb ass nigger”",5
You 2 dumb ugly fuck name wayne and ugly ass chris call 411pain ugly black peace of shit niggers wayne &amp; chris ugly pic.twitter.com/qlBxod3cUe,5
"Ayy Marco my dude I remember one of our first interactions it was that video of the anime girl in a store I knew u were gonna be a great fren super funny and shit, I was right. Ur one of my fav people in this shitty app and I wish I weren't a shy mf so I could vc w u all the time",5
"@SwagDonors ""Outsiders"" vision is colored by racism. I have a doctorate degree &amp; I'm a publ author but the ""outsiders"" see me as a NIGGER",5
@Ladastalls @ZYDRIZZ @7zram @PzFEAR @TnLKeith I'd beat the fuck out of that dumb nigger who kicked the cat,5
"@kingcooper26: @tayyoung_: FUCK OBAMA, dumb ass nigger"" dats your president you dum piece of shit lol""kml",5
"@BooooooYahhh No, u just can't comprehend institutionalized racism because you see the world through rose-colored glasses of your privilege.",5
"@jennsalt ur a dumb bitch, go fuck niggers",5
"@TheeGoodWife_: @tayyoung_: FUCK OBAMA, dumb ass nigger"" FUCK YOU! Dumb ass cracker"" dat nigga sh't get u hurt",5
I've come to the conclusion that Lil' B is a pure Dumb fuck.. he is not a nigga he is a NIGGER LOL,5
Stupid bitch get the fuck off dumb bitch niggers are ghetto ^!$D3åTh!!WI$H!$^,5
https://www.yahoo.com/news/black-texas-teenager-brutalized-2015-191306805.html haha fuck you dumb nigger cut,5
"RT @AntiDARKSKINNED: Don't start with that ""I'm brown"" bullshit. You are black, you are a nigger. You are filthy &amp; disgusting. «",5
"@tayyoung_: FUCK OBAMA, dumb ass nigger someone help her this bitch is lost.. #basicbitch",5
RT @10to8_Mr_Glass: “@StylinOnYu: Dayuummm T.I lookin @10yrs!” That's what the fuck he get. Dumb ass nigger (no spell check needed).»LMAO,5
"Woman Calls Black Man Nigger"" In Front Of Her Kids: http://youtu.be/Kxjpmnusn9M"" This women has no right to live in our society.. disgusting",5
first one should be ur rtc prom outfit,5
"NIGGE RR NIGGGER NIGGGGER NIGGGER NIGGER !!!! I HOPE THE BULLET GETS U NEXT TIME NIGGG ERRRR FALL THE FUCK DOWN U SELFISH NIGGG ER AND END THE GAME !!!!! U FUCKIN BAFFOOON !!!! VS 3RD AND 1, NEED TO GO DOWN !!!! U DUMB MONKEY!@#$%",5
"99.2 is a shit radio station, those dumb fucks talk of niggers...I mean really! Shut up Jabu.",5
"Trolling.....smh “@HeSayCeeSay: ""@tayyoung_: FUCK OBAMA, dumb ass nigger""ohhhh shutup bitch”",5
Fuck you Screaming on BET thats the only Channel you dumb niggers Got!!,5
"People are in my dms calling me disgusting for exposing those kids and if you think that too kiss my black ass ! I dont know how you can say that saying the word “nigger” is a mistake, a mistake is a fender bender not spewing racial slurs",5
"yalll mad tune in to CNN your president talking 2 u RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"Hey @cnn @donlemon, Honesty isn't #racism You can not pick a single racial slur incident and try to explain/justify society. If the N word hurts so bad, then maybe the same race needs to not just be quiet! U have to love yourself 1st. @MSNBC @foxnews #Maga #BlackLivesMatter",5
"@big_man_slamV2 you must have low self esteem to call yourself cute , and say nigger to my face you dumb fuck",5
Fuck u ya dumb cunt nigger twats @steam_games,5
"@THEDINGOJOHNSON: She Mad or nah?? RT @tayyoung_: FUCK OBAMA, dumb ass nigger -- HE IN #OFFICE.... #AGAIN, WHERE ARE U?",5
jamie and matty can laugh it off and say nigga/nigger all they want i just want them to know it makes me feel disgusting.,5
niggers are so dumb as to argue over the number of people in america. who give a fuck if im off a few. DUH! BITCH argue bout some REAL shit!,5
“@_MindofaGenius: “@MyDiddyBop Last night was chill. Kicked it with my nigger @tHisChiCk92” but we dumb as fuck” dumb as THE fuck,5
"I tweet the word nigger and I'm a ""stupid lazy pos ignorant deviant dumb filthy mooching lying fuck up liberal felon"" Lmaoo",5
@VicDamone87 -___- FUCK BOY ASS NIGGER IF YOU DON'T STOP ASKING THESE DUMB QUESTIONS I WILL HANG YOU MYSEFLF...LET THE NIGGA LOSE,5
"Armed whites then attacked the vets, chasing them back to their Greenwood neighborhood, called by some the ""The Negro Wall Street"" for its thriving commerce in the oil-boom town. The white mob began shooting blacks in the streets, the vets returned fire.",5
Some dumb bitch just walked into the class being a dumb rude bitch. Fuck you stop acting like a nigger.,5
"I wanted to read the rest but I read ""white"" and I immediately knew it's gonna be about race and he shouldn't win it cuz he is white... Racism is not just about whites hating black or other colored ppl.. Any time u bring someone down and the reason is skin color u become a racist",5
This white dumb fuck just called me a nigger,5
so apparently darkies are being failed... Me i been saying... Thise white niggers in my class getting A's are dumb as fuck...,5
Letting companies & jobs fuck up &gt; Yes. Please treat me like a dumb nigger and do the wrong things so I can use it against you later. pic.twitter.com/ns4GyxCrmu,5
then how come there has been no talk ab anything killed in the past 2 weeks that was black-on-black because there has been multiple black kids murdered by black males and there has been no talk.,5
I hate black people man.. We so trash it's disgusting RT @DevinTheGreat: @spyda_man420 these niggers are stupid,5
"Shut the fuck up. I will have you killed. ""@Walken4GOP: Niggers are dumb. Just wanted yall to know. #blacktwitter""",5
"“@ShannonMoorer: “@tayyoung_: FUCK OBAMA, dumb ass nigger” you sound so uneducated it's not even funny. He's half black stupid ass” ignorant",5
To be totally honest 'White lives matter' is not in the Negro Scriptures called the 1611 King James Bible - The phrase 'Esau I hated' is Malachi 1:3 &amp; Romans 9:13 (AKJV). Esau is the forefather of the so-call Caucasian People (Edom/Edomites).,5
RT @leannalynn_: IM SICK OF NIGGAS PLAYIN WIT ME LIKE I WONT FIGHT THEY ASS,5
"My white trash coworker just called a black women “nigger bitch”, I never snapped out so quick onna mf before in my life. This world is so disgusting.",5
"For the past few days, I’ve been having weird dreams, so last night, I decided to sleep w a few crystals in my hand (Lapis, Flourite, and Tourmaline). I’m realizing I didn’t dream at all last night! I wonder why!(not like I’ve been getting signs abt black magic or anything )",5
@OneJaimeSanchez who the fuck said I'm drunk you fucking dumb sack of nigger shit ?,5
I liked it better when white people called us colored and negro besides calling us “minorities”,5
Dumb girls-fucks bout 4 diff niggers in one week,5
"@OstentatiousOLA: All I'm sayin is; we are already the dumb niggers"" let's not live up to the shit.""Fuck them and let think or say whateve",5
"@UnchillGABE: @TrevDaySweg: Fuck Michael Brown he was just a dumb ass nigger lol"" so we gon do somethin about this?""Wat if u got shot 10x?",5
The interview of Lil' Scrappy on Frank Ocean was ignorant as fuck!That jus goes 2show how dumb a lot of these downsouth niggers are!,5
OUTRAGEOUS & Disgusting. “@OBEYquise: #DescribeObamaInThreeWords black nigger Africa”,5
No one gunna talk about how the lady that called the police on Rayshard Brooks is black... Black ppl know how to take a $8 a hour job and act like it’s their pocket the money is coming out of. Ole “happy to be working for the white man” negros.,5
“@ydaliahoe: When the fuck do I ever get the fucking burger grilled dumb nigger !”,5
"You fuck a nigger on your 1st date. And you hope it'll last forever supah dumb at first, when I say I think it's stupid you get mad at me:s",5
"because u and ur wife become one once ur married, ur mother does NOT come first. ur wife does.",5
"Nigger? He's mixed though... RT @SportsNAYtion So ignorant, so sad... RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
Lls he said what the fuck you dumb nigger,5
I don’t even talk about her anymore that’s how gross I have found her behavior over the past few yrs and I used to be a fan. I do not wish her ill but I also just won’t say much of anything at all at this point,5
It’s trying to get it nit steal it. You know. The way Biden is doing anything he can to get the black vote even though he has made many terrible and racist comments about the black community in his past. Yeah. Just like that,5
And then the dumb ones fuck around and say my nigger and wanna act all innocent when I be wanting to stomp yo face in.,5
@brittd1178: Everybody get out and vote so we can get this nigger out of office! bitch u dumb as fuck real talk,5
Rommey WHAT THE FUCK YOU SINGING FOR ? You lost to a nigger you should feel dumb Lol,5
“@gspitzerr: Dumb little nigger needs to back the fuck off” MLK didn't die for this you little bitch,5
“@Mr_Daddd: Yolo &lt; FOYDN ......fuck off you dumb nigger :) @jody_17” an you said that I'm racist haha @b_hess4,5
if u could go back and relive the first time hearing one of ur fave songs what song would it be? Mine would be hearing Murder on my Mind for the first time in the kitchen at Shade at 10:30 in the morning while being hungover af trying to portion nasty salsa,5
@Mr_LoveNLyrics and your dumb ass can get blocked too because u knew what the fuck I meant. Keep those nigger bitches off my timeline,5
"@megangarland97: Daddy calls MLK day nigger day"" "" Ignorant As Fuck That's What He Is (:",5
FUCK ALL YOU DUMB NIGGERS THAT HAVE THE BASS ALL THE WAY UP WHO GET STOPPED AT THE STOPLIGHT BY MY HOUSE,5
yesterday i was in bristol city centre and i walked past this black man i think he was homeless and a white cop approached him and i really wanted to stay and help but i was with my mother on the way to a doctors appointment. i don’t think anything happened but i think about it.,5
FUCK NIGGERS.! dumb ass faggot ass pussies.! that's why I only friend a couple of them and not the hopeless hood rat ass fakes.!,5
No u stated unjustified conclusion to racism when theres no proof of racism other than media saying it was and 2 different colored people.,5
She is just a young and dumb white girl...gone end up on http://www.porn.com eatin the fuck out of one of those ignorant nigger dicks :),5
“@Ray_nicolexo: This Trayvon bullshit is so dumb. the kid broke his fucking nose. I'd shoot the nigger too fuck!” Hey bae,5
So would be saying android 17 is in his ToP attire mean the he is his ToP version which in that case im pretty confident hes stronger then buu arc gohan because if i remember the adult gohan in this game doesnt have any references that he is anything past buu arc.,5
HAPPY BIRTHDAY @Charalice_ !! ur one of the first sam friends i made i honestly love u to pieces and i hope you have the happiest and best birthday like u deserve &lt;33,5
Fuck u NIGGER — That why i fuck alota white bitches dumb ass whitie http://ask.fm/a/62mmbdfe,5
@RileyCooper_14 YOUR DUMB AS FUCK TO CALL SOMEBODY A NIGER MORE THAN HALF YOUR TEAM IS BLACK YOUR QB IS BLACK LET ME REPEAT YOUR QB IS BLACK,5
R u kidding me? Disgusting human! RT @Miss_CandyX @BFleshripper Is @jennajameson a nigger lover? Her kids look black like niggers! Gross !!,5
@BREEyoutiful_ YOUR LIFE BOUT DUMB AS SHIT NIGGER. FUCK YOUR BUN,5
"Never forget that gamers defended pewdiepie when he called someone a nigger on live stream as a heat of the moment mistake, all while professional athletes can play &gt;48 high intensity games a year with no incident. Gaming should not be a safe space for casual racism",5
@mokneecab: “@shadydelrey: @fucktyler heroin is cool as fuck stfu you know nothing dumb nigger” whoa #ThatEscalatedQuickly,5
"Abercrombie has ""Nigger Brown"" Colored Cargo pants ? Racism is still alive man #SMMFH",5
Fuck outta here! How are you dumb ass coons comparing Paula Deen calling black folks niggers to white folks being called crackers!?,5
@dionisios3 @MarissaMariie why would I come tote home of a illiterate nigger defending a dumb white bitch Shut the fuck up you internet Thug,5
And let's be real. If your black in 2013 and still get offended by it shoot yourself. Dumb fucks still calling black ppl niggers in the USA,5
personally. fuck cuba. idk why that dumb nigger tried n make us friends with them. they almost nuked us back in the day ):| mf. russia tried to use them to nuke us but they bitched out in the end,5
"A tweet sent 2 a teenager being recruited 2 play football #SMDH “@Ummm_Mr_Knox: Fuck you, dumb nigger — http://ask.fm/a/577j9mgc” #Merica",5
"they lied with the first one, ur actually under the age of 9",5
"“@Jonesington: NICE TITS, WHY YOU MAD THO? RT @tayyoung_: FUCK OBAMA, dumb ass nigger” she's live for calling Obama a nigger.",5
"@eagles y'all are dumb as fuck .. How y'all gonna Release Jaccpot for some alleged gang activity but Riley cooper says "" nigger"" on video ?",5
"“@tayyoung_ FUCK OBAMA, dumb ass nigger” hold up bitch wait one got damn minute",5
Imma roast the fuck outta this dumb nigger pic.twitter.com/ws5jmrmY9g,5
the fuck's a VCR? old-ass poor-ass janky motherfuck RT @kelmacmurphstew: @ManginiNaBottle Where did you steal the VCR from? You dumb nigger.,5
@Jeff_Wise36 @_sbeiti_hassib_ LISTEN DUMB SAND NIGGER FAGGOT FUCK YOU YOUR DUMB FAMILY YOUR DUMB TERRORIST LIFESTYLE AND NO ONES LOVES YOU,5
@grownmanjones84 going black? It's fucking disgusting. Have 5 babies and ignore em all nigger.,5
WELL I AM ONE BUT IM REALLY UR FIRST THOUGHT WHEN U THINK WILBUR STAN MY HEATT,5
"@KTHopkins I've just been blocked by @stancollymore for, reminding him no one called him a racist when he assaulted his white girlfriend.He had the cheek to insult @RealCandaceO by calling her a plastic negro for having an opinion, I'm mixed race he does ",5
"(Acts 29:18616) BECAUSE God never called His divine dark skinned ""Golden"" Negro Hebrew apostolic prophets and prophetesses of God ""Doctors"" of God, but only the white devil's ""lying"" preachers do, a rank given to the ""liars"" and extortioners of humanity called ""giving to God"",",5
"You're still an ignorant bitch with a black president, kill yourself or move to another country RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"@XXLtina , Who the fuck are you bitch ? Your a fucking dumb ass cracker to be calling someone a ""nigger"".",5
It’s been extra loud tonight. Guessing it’s some sort of performative display by the white & non-black people in Seattle reminding us whose country this actually is. Not like anybody protesting to protect Black Lives was run down and murdered in the past 24 hours or anything.,5
"Wow. Really? RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"bitches be mad though lmao RT @_TommyPickless: Get this cum guzzling SLORE off twitter! RT @tayyoung_: FUCK OBAMA, dumb ass nigger”",5
These niggers so #dumb....they b lik I hate u shaq...I b lik who gives a fuck!!,5
"really ?! “@WhitePowerr_: Don't start with that ""I'm brown"" bullshit. You are black, you are a nigger. You are filthy &amp; disgusting.”",5
"Its amazing that rather than analyze what ACTUALLY HAPPENED: A rich white guy who went to jail for shady shit, gets let out by the corrupt rich white guy he covered for, and RIDING HIGH ON WHITE PRIVILIGE, CALLED A BLACK MAN NEGRO. All you offer is ""uhh but like hispanics lol""",5
lol the correct word is NIGGER.... Stupid Dumb fucks... Dont even know slang language anymore @2chainlezchainz @roxyendjila,5
@Lelyy_Ruizz we should cut off the cock and get on some females foreal tho fuck these nigger dumb asses,5
@Briis_To_Sick fuck you don't call me a bitch you dumb nigger-.-(x aha.lol idk your the one who said my ass hurts(x lmao,5
@b_bquiet 2 ugly fucks sitting in a row except one is a dumb nigger lol,5
"Eliza really made that IG post. And was like ""lemme address some rumors with some lies. Forget the past were happy now. No I will not be taking Q's/comments and saying anything I don't like is cyber bullying"" lol wtf? ...anyways it's Alycias birthday Clexas we still have one",5
"all the white locals that were talking abt juice wrlds album, were sad abt kobe’s death, and etc haven’t talked abt breonna or anything that’s been happening to the black community these past few months.",5
"So ignorant, so sad... RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
"why im spreading hate?why im negetive? first of all it doesnt matter,you dont matter but the only reason is i rather make ur day shit rather than one of my loved ones",5
“@CodyAlthouse: @MirandaaLynn__ cause you kept going on about that Ya dumb fuck . Go suck a niggers dick” lmaoooo the fuckery,5
"Is like the calendar they're using in America is different from the one we're using in Nigeria here, cuz i no know why Davido dey do us like this ooo at least drop fem or call me mk we dey vibe dah one first or nah till we come sit down for ur hus in 9ja until u come back abi",5
just wanna say ur one of the first ppl i followed n you’ve stayed consistent,5
Half of my timeline is people calling each other niggers and faggots and all kinds of other dumb shit. Like holy fuck where is the chill ?,5
"Ya sis Unathi. Here on Twitter, we get called sellouts, white lovers, house negros for stating the truth. Blacks like complaining and blaming others, if you don’t, your “captured”",5
i’m “colored” occasionally called a nigger 4 or 5 times a month during work at sfmta do i care if this dude (“closets”) his racism now....NOPE.... just throw more no hitters,5
U madRT @kellyray051224: Ok i get it.... Richard Sherman is a dmb fucking nigger fuck alll yall go white guys fuck this dumb nigger,5
I'm done. “@kellyray051224: Ok i get it.... Richard Sherman is a dmb fucking nigger fuck alll yall go white guys fuck this dumb nigger”,5
Fuck you too! “@jratchet_: you're all dumb niggers”,5
dumb ass niggers still eating pussy? HILARIOUS and nasty as fuck.. thats whats dykes are for. DUH!,5
she isn’t my fave I don’t follow her on anything I’m not backing up her ignorance I’m explaining that we should not shame her for her past but celebrate her growth especially considering how she has proved her support for the black community before &amp; after the tweet resurfaced,5
Love you @claybrown94 #wes #coon http://t.co/QHVCBZSnuj,5
@T0LERANTS @Willstreakk @xMiZeRy @ImChromatic fuck up you dumb nigger,5
@4l0wlife @Apple YEAH FUCK YOU DUMB NIGGERS,5
Nope! Coons are what southern racist white ppl called all Black People. You’re talking about a House Negro. Just saying,5
"so some nigger tried to cut me off the road, then was riding all over my ass! dumb fuck! dont mess with me!",5
You are the gayest fuck i know!! Dumb ass nigger!! Oh and i fucked angie — My mom? Dude that's weird http://ask.fm/a/5h2d3la6,5
"RT @A1_ak: We got another one RT @mccraneyboi: RT @tayyoung_: FUCK OBAMA, dumb ass nigger&lt;&lt;&lt;&lt;dis bitch-This ""Nigger"" is runnin shit bitch!",5
He has no riiiight! Ugh! Dumb fuck nigger ardh kb j kn nvf jb c!,5
"The most disgusting word out there has to be Nigger, it's pisses me off when black people say it as well. No one is ""allowed"" to use it.",5
This shit on 106 and Park is corny as fuck. Dumb nigger music,5
HAHAHAHA THIS DUMB NIGGER ON OMEGLE WAS LIKE YOU FROM SCOTLAND? IM BROWN HOW THE FUCK CAN I BE FROM SCOTLAND,5
RACISM is wen u select ur white clothes to wash 1st and save the black and colored ones for last,5
"Yea uncle fester mad lol !! RT @NedSlanders_: RT @tayyoung_: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259504920",5
"he has a really problematic past of being transphobic, only interacting with his favs for money, and only supporting the black lives matter once peopl pressured him to. idk ig anything new happened",5
ur one of my first friends ofc &lt;33,5
My dad is white dumb fuck fernandesbuilt so chill on the nigger shit http://instagram.com/p/k7MLI3yTWm/,5
Fuck you Hopsin. Bitch ass nigga don't EVER TRY MY FUCKING MOMMA LIKE THAT EVER AGAIN YOU DUMB ASS PUSSY ASS NIGGER,5
Judge bars U.S. from ending protections for immigrants from four... https://reut.rs/2P9YRED The bigoted racism of this @whitehouse is not something I've seen since I tried to eat in a 'colored only' Greyhound busstop in Biloxi back in 1962,5
Hoagie sandwich eatin hoes «@bunannie Idk which one you are in your avi but either way you're ugly RT @tayyoung_: FUCK OBAMA dumb ass nigger,5
You're the one thats ruining the country. Dumb ass RT @GlamisGuy: Fuck all you nigger lovers that voted for Obama. Kiss the country goodbye!,5
@MLGomni yeah I made you kid fuck outta here dumb nigger,5
@Cain818p yes there some dumb ass bitches haha weird as fuck they say white power but act like niggers,5
"Some dumb fuck sent TraderKirk an invite to a clan called ""NIGGERS"" mid stream and it was seen mid broadcast. He had to pause and disable in game notifications, dying in the process.",5
Holy fucking shit. How many times did you scroll past this exact answer just to type it out yourself? It does NOT answer my question. Hint: the answer is we (black ppl) haven’t inflicted anything nearly as atrocious as the global slave trade into white people.,5
"You were one of my first moots i met on here, so of course",5
The pope is a dumb old nigger and I don't give a fuck about him or what he has to say. I don't wanna hear another thing he has to say ever!!,5
"Lol RT @Daizak: Lolz ""@iamlille: Racism is wen u select ur white clothes to wash first b4 d black nd colored ... http://m.tmi.me/z9xvH",5
"West is an angry, hateful & racist black man. It is clearly obvious to see his vile contempt for caucasians. So much so, he called Leo a “negro.” If West were white, having his vocal views, he would NEVER been employed by Harvard, wld’ve been fired if so &amp; wld be vilified by MSM.",5
@Riqhts @MLG_Branny why ru sending me a picture of ur creds why the fuck would u play then. i swear ur a dumb fucking nigger u fraud bitch,5
Lol...RT @Oluwajoy88: Racism is when u select your White clothes to wash first before the Black Colored ones... ... http://m.tmi.me/z9rbg,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” damn this bitch is cooked.",5
I have one question why only congress MLA ya MP ready for sale ??? Ask ur self first Mrs Shilpi ok,5
@_BiggerThanYou @ShutItDownATL bunch of Niggers what about the dumb Fuck niggers acting like apes and cavemen? Forgot about them didnt you,5
@youngsharkbait u be having those wet dreams tho! u nigger cunt dumb fuck after we ate u said im about to go get a 20pack! billys mayssss,5
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” https://twitter.com/ImUniquelyAnnie/status/266042332896452608/photo/1",5
A man who called Obama “Barack the Magic Negro” and is the voice of angry white man radio does NOT belong among these legends!,5
"“@applecheeksxo: Wait what RT @tayyoung_: FUCK OBAMA, dumb ass nigger” wow. you're a fucking disgusting human being. holy shit.",5
If you dont wanna get called a NIGGER then dont call that person a CRACKER dumb fuck,5
"THE FUCK?? ----&gt; RT @tayyoung_: FUCK OBAMA, dumb ass nigger",5
RT @RAREBLOODLINE: RT @MikeSimsWalker: RT @SamJags: @MikeSimsWalker FUCK YOU DUMB NIGGER!!!! JAGS SUCK FUCK YOU!!!!!&lt;Wow! Woooow.[WOW!,5
"what a horrible and disgusting man this is ""@JamesLesMCFC: Ashley Young is a typical nigger. Fucking black wankers always cheating""",5
